לאנדן	-1
לאס אנדזשעלעס	-1
נ.י.	5128581
באלטימור	4347778
סט' פטרבורג	-1
לוגאנסק	-1
"ש""א אוהעל"	-1
ש.א. אוהעל	-1
טארנאו	-1
פאזען	3088171
ציון	281184
ברעאסלויא	3081368
ויען	-1
תל אביב-יפו	293397
מכנאסא	-1
דזשורסי סיטי	-1
"ס""ט פיטורבורג"	-1
פעשט	-1
פראנקפורט דמין	-1
"פראנקפורט א""מ"	-1
טירת צבי	293304
"ס""ט פטרבטרג"	-1
קאפינהאגין	2618425
בוקארעסט	-1
גוריציאה	-1
הורודנא	-1
ברודי	-1
"ירושת""ו"	281184
קרית ענבים	293847
ריגה	-1
בליזורקע	-1
קובל	-1
דראהוביטש	709611
דאנציג	3099434
דרוהוביטש	709611
גראסוואדיין	-1
סאטמר	-1
פשעמיש.	761168
בערדיטשיב	-1
סן פאולא	-1
רומה	3169070
האלי	-1
לעמערג	702550
קראקוב	3094802
וירבלן	-1
אודעססא	698740
יעקאטערינאסלאוו	-1
שטעעטטין	-1
מאסכאב	524901
פרנאנקפורט דאדדה	-1
בת ים	295548
דאר אלביצא	2553604
גבעת השלשה	-1
קשטאנטינה	-1
גבע	295038
מונטריאל	-1
בודפעשט	-1
"קונס""טמיקלאש"	-1
מארגהיטא	-1
וייצען	-1
קרקוי	3094802
מונקטאש	-1
מאנשעסטר	2643123
מאנטשעסטער	2643123
פעסטה	-1
פרמישלא	761168
קבוצת גורדוניה שדמות	-1
בג'דאד	-1
טארנא סלאוואקיי	-1
קלאמעא	-1
לעמברערג	702550
אורשיווא	-1
גנוסר	-1
זלקווע?	-1
סט' פעטערסבורג	-1
הוראדני	-1
גיסא	-1
אוז'הורוד	-1
אוזיהורוד	-1
ער מיהאליפאלווא	-1
פיטסבורג	-1
שימלעול סילוואניע	-1
מונקטש	-1
פיטטסבורג	-1
פיטטסבורג פא	-1
אנטורפן	-1
פיעטסבורג	-1
מוינשט	-1
אוזהאראד-אונגוואר	-1
אוזשהאראד-אונגוואר	-1
וואץ	-1
זאלשטשיק	-1
גרודנה	-1
קרים	-1
וואייטצען	-1
פורטו אלגרה	3452925
הוסיטין	-1
סאן פאולא	-1
סיגט	667227
אנטווערפען	-1
אוזהאראר-אונגוואר	-1
באברויסק	630468
ב' איירעס	3435910
פראנקפורט אם מאין	-1
הערמאננשטדאדט	667268
קארני	-1
זיאטמיר	-1
קעניגסברג	-1
רדזין	-1
רומי	3169070
"ת""א"	293397
זלקובי	-1
קראקאו	3094802
טראבלס	-1
זבאריז	-1
בארדטשוב	-1
פאנו	-1
זשעענוו	-1
רישא	-1
צרנוביץ	-1
סיגהעט	667227
בוענאס איירס	3435910
"פרנפורט ע""נ מיין"	-1
דנציג	3099434
מונקטאטש	-1
זלוטשוב	-1
"ס""ט לואיס"	4407066
סדיקלאב	-1
פיעקרקוב	-1
סטניסלאו	707471
האנוויאה	-1
ברהובה	-1
באמבערג	2952984
דעש	-1
סעיני	-1
יאראסלוי	770380
במבאי	-1
"פראנקפורט ע""נ מאין"	-1
דירן פורט	-1
רמת גן	293788
נענה	294135
דראאביטש	709611
לוצק	702569
פטרוגרד	-1
שטאמפי	-1
בואנוס איירוס	3435910
מוקאטשעווא	-1
"פרנקפוט ע""נ מין"	-1
פאלטישען	-1
פראסקרוב	-1
טשעבין	-1
מינקיוויץ	-1
פעטרקוב	-1
קפוסט	-1
קליוולאנד	5150529
וואנזיבעק	-1
בסילאה	2661604
פילאדעלפיא פ.א.	4560349
בונוס איריס	3435910
קארלסרוה	2892794
קישיניאוו	-1
פרילוקא	-1
קעשנוב	-1
פרמיסלא	761168
בערגסאס	-1
ניעזין	-1
טיסאסאספאלא	-1
סלונים	621754
יאאסי	-1
איזביצה לוב.אש	-1
איוואר	-1
בילגוריא	-1
באניהאד	-1
סיגעט רומניא	667227
טשנסטוחוב	7532537
מאהילוב	-1
זולץ באך	-1
קיידן	598272
סט. פטרבורג	-1
וואשרא	756135
פלוצק	3088825
"ס""ט פעטערסבורג"	-1
סאראקי	-1
דגניה ב'	-1
באהסלוב	-1
וואנזבעק	-1
אמשטערדאם	2759794
פילדלפיא	4560349
מרחביה	294260
מיהולוביץ	-1
אשדות-יעקב	-1
רובנה	-1
פרהא	-1
"פ""פ דמיין"	-1
קאליס	-1
ליפסיאה	-1
קיעלץ	-1
טאנגיר	-1
מונקאשט	-1
אקלאנד	-1
אלטונה	-1
קשינוב	-1
קושטאנדיה	-1
מארמארשסיגעט	667227
קאלאמע	-1
ברדישטוב	-1
טארנא סלאוואקי	-1
מ סיגעט	667227
פיררא	-1
נוירק	5128581
מילהויזען	-1
וויניציה	3164603
משק יגור	293248
פרנקר	-1
עיר הקדש	281184
מקוה ישראל	-1
זאלקויי	-1
זאלקאוו	-1
אופ' באך	-1
נואיארק	5128581
סטאמאר	-1
שידלאווצי	-1
רובנא	-1
סביניטה	-1
זאלקוו	-1
פראנקפורט דאדרא	-1
האנויא	-1
ברעזיץ	-1
פרנקפורד דאדר	-1
גארליצא	-1
פולטבה	630468
זאהרויא	-1
זאסלב בעיר מיידן	-1
אופען	-1
ראשון לציון	293703
טשערנאויץ	-1
קראטשין	-1
פרשבורג	-1
האליטש	-1
קרקו	3094802
זאלעשטשיקי	-1
קריסטיאניא	-1
פעטרוגראד	-1
חדרה	294946
אויבערוואישא	-1
פראנקפורט אם מיין	-1
סוגעט	667227
שאלונקי	734077
"פרקפורט ענ""מ"	-1
חרקוב	-1
לידא	-1
זולקוויא	-1
נאוויר דוואהר	-1
כפר יהושע	-1
"כפר מל""ל"	-1
לעסלא	-1
"קונסט""מיקלאש"	-1
אודסא	698740
ריווה דטרינטו	-1
אדעעסא	698740
ברדייטשוב	-1
ווייען	-1
לוס אנג'לס	-1
טריעסטי	-1
אמשטדם	2759794
קראקע	3094802
סלאויטא	-1
גאלאטץ	-1
לעווארדן	-1
קידאן	598272
קאשויא	724443
יוהניסבורג	993800
קונין	3095321
קולומיא	-1
"פראנקפורט ענ""מ"	-1
טשיקאגא	4887398
זיטאמעיר	-1
הלברשטאט	-1
ברינא	-1
פאדגארזע אצל קראקא	-1
קריובה	680332
לונדאן	-1
כאזאבאלנכא	2553604
קושטדינא	-1
ווירונא	3164527
מאזעסוויללע	-1
נס ציונה	294074
סינסיננאטי	-1
ריג'יו	-1
סבייוניטה	-1
צאר לביצא	2553604
סלאפקאוויץ	-1
קאניגבערג	-1
אמשרטדם	2759794
פשעמעשל	761168
בית השטה	-1
אוהעל	-1
נייא וויט	-1
ס' פעטרבורג	-1
הוראדנה	-1
ייאסי	-1
פרנקפורט א'מ	-1
סאמאש איוואר	677429
פרנקפורט-מאין	-1
הומנא	-1
טיהינגין	-1
פעטרבורג	-1
עססלינגען	-1
קנטאבריגיא קמבריג'	-1
ברעסלואי	3081368
שכונת ברוכוב	295055
קהיר מצרים	-1
ליוורנא	-1
זסלב בעיר מיידן	-1
מיניאפוליס	5037649
מונקאטץ	-1
בילוגרייא	-1
זאמאשט	-1
קייב	703448
קאזאבלאנקא	2553604
אראדע	-1
אוטרעכט	2745912
בלטימור	4347778
הומננה	-1
קאלאזשוואר	-1
בעטושאני	-1
נען	294135
ולוצלבק	-1
ריווא די טרינטו	-1
"ריווא דטרי""נט"	-1
יעוופאטורייא	-1
בית אלפא	295484
ווישא עליונה רומעני	-1
דיטרויט	4990729
אדעססע	698740
פראנקפורט א' מיין	-1
נוי יארק	5128581
קלוזש קלוזענבורג	681290
